MAVSC1,MAVSC2,MAVSC3,MAVSC4,MAVSC5,MAVSC6,MAVSC7,MAVSC8,MAVSC9,MAVSC10,SSISC1,SSISC2,SSISC3,SSISC4,SSISC5,SSISC6,SSISC7,SSISC8,SSISC9,SSISC10,RMSSC1,RMSSC2,RMSSC3,RMSSC4,RMSSC5,RMSSC6,RMSSC7,RMSSC8,RMSSC9,RMSSC10,AVGSC1,AVGSC2,AVGSC3,AVGSC4,AVGSC5,AVGSC6,AVGSC7,AVGSC8,AVGSC9,AVGSC10,VARSC1,VARSC2,VARSC3,VARSC4,VARSC5,VARSC6,VARSC7,VARSC8,VARSC9,VARSC10,SKWSC1,SKWSC2,SKWSC3,SKWSC4,SKWSC5,SKWSC6,SKWSC7,SKWSC8,SKWSC9,SKWSC10,KRTSC1,KRTSC2,KRTSC3,KRTSC4,KRTSC5,KRTSC6,KRTSC7,KRTSC8,KRTSC9,KRTSC10,AproxSTDSC1,AproxSTDSC2,AproxSTDSC3,AproxSTDSC4,AproxSTDSC5,AproxSTDSC6,AproxSTDSC7,AproxSTDSC8,AproxSTDSC9,AproxSTDSC10,CD1STDSC1,CD1STDSC2,CD1STDSC3,CD1STDSC4,CD1STDSC5,CD1STDSC6,CD1STDSC7,CD1STDSC8,CD1STDSC9,CD1STDSC10,CD1VARSC1,CD1VARSC2,CD1VARSC3,CD1VARSC4,CD1VARSC5,CD1VARSC6,CD1VARSC7,CD1VARSC8,CD1VARSC9,CD1VARSC10,CD1SKWSC1,CD1SKWSC2,CD1SKWSC3,CD1SKWSC4,CD1SKWSC5,CD1SKWSC6,CD1SKWSC7,CD1SKWSC8,CD1SKWSC9,CD1SKWSC10,CD1KRTSC1,CD1KRTSC2,CD1KRTSC3,CD1KRTSC4,CD1KRTSC5,CD1KRTSC6,CD1KRTSC7,CD1KRTSC8,CD1KRTSC9,CD1KRTSC10,CD2STDSC1,CD2STDSC2,CD2STDSC3,CD2STDSC4,CD2STDSC5,CD2STDSC6,CD2STDSC7,CD2STDSC8,CD2STDSC9,CD2STDSC10,CD2VARSC1,CD2VARSC2,CD2VARSC3,CD2VARSC4,CD2VARSC5,CD2VARSC6,CD2VARSC7,CD2VARSC8,CD2VARSC9,CD2VARSC10,CD2SKWSC1,CD2SKWSC2,CD2SKWSC3,CD2SKWSC4,CD2SKWSC5,CD2SKWSC6,CD2SKWSC7,CD2SKWSC8,CD2SKWSC9,CD2SKWSC10,CD2KRTSC1,CD2KRTSC2,CD2KRTSC3,CD2KRTSC4,CD2KRTSC5,CD2KRTSC6,CD2KRTSC7,CD2KRTSC8,CD2KRTSC9,CD2KRTSC10,CD3STDSC1,CD3STDSC2,CD3STDSC3,CD3STDSC4,CD3STDSC5,CD3STDSC6,CD3STDSC7,CD3STDSC8,CD3STDSC9,CD3STDSC10,CD3VARSC1,CD3VARSC2,CD3VARSC3,CD3VARSC4,CD3VARSC5,CD3VARSC6,CD3VARSC7,CD3VARSC8,CD3VARSC9,CD3VARSC10,CD3SKWSC1,CD3SKWSC2,CD3SKWSC3,CD3SKWSC4,CD3SKWSC5,CD3SKWSC6,CD3SKWSC7,CD3SKWSC8,CD3SKWSC9,CD3SKWSC10,CD3KRTSC1,CD3KRTSC2,CD3KRTSC3,CD3KRTSC4,CD3KRTSC5,CD3KRTSC6,CD3KRTSC7,CD3KRTSC8,CD3KRTSC9,CD3KRTSC10,CD4STDSC1,CD4STDSC2,CD4STDSC3,CD4STDSC4,CD4STDSC5,CD4STDSC6,CD4STDSC7,CD4STDSC8,CD4STDSC9,CD4STDSC10,CD4VARSC1,CD4VARSC2,CD4VARSC3,CD4VARSC4,CD4VARSC5,CD4VARSC6,CD4VARSC7,CD4VARSC8,CD4VARSC9,CD4VARSC10,CD4SKWSC1,CD4SKWSC2,CD4SKWSC3,CD4SKWSC4,CD4SKWSC5,CD4SKWSC6,CD4SKWSC7,CD4SKWSC8,CD4SKWSC9,CD4SKWSC10,CD4KRTSC1,CD4KRTSC2,CD4KRTSC3,CD4KRTSC4,CD4KRTSC5,CD4KRTSC6,CD4KRTSC7,CD4KRTSC8,CD4KRTSC9,CD4KRTSC10,MaxFreqPSDSC1,MaxFreqPSDSC2,MaxFreqPSDSC3,MaxFreqPSDSC4,MaxFreqPSDSC5,MaxFreqPSDSC6,MaxFreqPSDSC7,MaxFreqPSDSC8,MaxFreqPSDSC9,MaxFreqPSDSC10,MeanPSDSC1,MeanPSDSC2,MeanPSDSC3,MeanPSDSC4,MeanPSDSC5,MeanPSDSC6,MeanPSDSC7,MeanPSDSC8,MeanPSDSC9,MeanPSDSC10,VARPSDSC1,VARPSDSC2,VARPSDSC3,VARPSDSC4,VARPSDSC5,VARPSDSC6,VARPSDSC7,VARPSDSC8,VARPSDSC9,VARPSDSC10,STDPSDSC1,STDPSDSC2,STDPSDSC3,STDPSDSC4,STDPSDSC5,STDPSDSC6,STDPSDSC7,STDPSDSC8,STDPSDSC9,STDPSDSC10,FirstEstimation,RealHR1
0.7351651,0.7332858,0.7366441,0.7271093,0.7242052,0.7149073,0.7183978,0.7120542,0.7109445,0.704133,766.9877,765.1949,763.7405,755.044,740.2504,736.1879,733.1769,724.7177,723.1787,714.0497,1.238538,1.237089,1.235913,1.228856,1.216758,1.213415,1.210931,1.203925,1.202646,1.195031,0.004215135,0.004133939,0.004308282,0.003836068,0.004781844,0.003948009,0.004452393,0.004192532,0.003877479,0.004795615,1.537032,1.53344,1.530524,1.5131,1.483445,1.475311,1.469273,1.452322,1.449241,1.430938,-1.105617,-1.118421,-1.105422,-1.119075,-1.110097,-1.130458,-1.092433,-1.111263,-1.092643,-1.103068,6.275573,6.297833,6.251761,6.314067,6.295261,6.359481,6.273194,6.322019,6.300902,6.36922,1.039917,0.9359117,0.9713654,0.8801596,0.9757809,0.8939721,1.037828,0.9846961,1.083654,1.130445,0.01294978,0.01236,0.01143923,0.01181885,0.01232481,0.01278779,0.01141929,0.01220508,0.01233595,0.01390484,0.000167697,0.00015277,0.000130856,0.000139685,0.000151901,0.000163528,0.0001304,0.000148964,0.000152176,0.000193345,4.464356,4.050405,2.42897,3.143828,3.65136,4.730251,3.111826,3.97174,3.846157,5.350969,47.62207,41.96564,20.99286,29.7912,36.06743,51.41924,28.68425,40.35188,38.20493,60.80001,0.02112875,0.01994038,0.01827458,0.01908267,0.01990229,0.0212459,0.01850165,0.0197753,0.0201368,0.02292884,0.000446424,0.000397619,0.00033396,0.000364148,0.000396101,0.000451388,0.000342311,0.000391063,0.000405491,0.000525732,2.939655,2.778657,1.709473,2.171947,2.519958,2.941887,2.151643,2.715085,2.549737,3.422657,25.06577,23.28934,12.18313,16.75872,19.69301,25.61119,15.66883,21.8269,19.91812,30.49821,0.03860936,0.03634305,0.03423683,0.03617992,0.03953132,0.03916512,0.03658904,0.03927017,0.03905909,0.04480026,0.001490683,0.001320817,0.00117216,0.001308987,0.001562725,0.001533907,0.001338758,0.001542146,0.001525613,0.002007063,0.2356974,0.16858,-0.163457,-0.03166092,-0.1471784,0.05683297,-0.1046649,-0.06012963,-0.1050926,0.03481533,5.5683,5.140035,3.406062,3.846211,4.276593,5.877447,3.62831,4.348677,4.487103,6.052343,0.08363921,0.07703839,0.07935085,0.07881677,0.08336569,0.08061671,0.08297159,0.08531779,0.0877588,0.09896021,0.006995518,0.005934913,0.006296557,0.006212083,0.006949838,0.006499053,0.006884284,0.007279126,0.007701607,0.009793123,0.9114856,0.8273849,0.3132895,0.4376553,0.387934,0.7473625,0.1411112,0.3382678,0.2081721,0.4907884,6.093692,4.881989,4.414133,4.498163,5.110114,5.22665,5.246583,4.973888,5.687881,6.645872,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.02141553,0.02144715,0.02153499,0.02158031,0.02199055,0.02125704,0.02121904,0.02130155,0.02140293,0.02153051,0.0146939,0.01487301,0.01490195,0.0149956,0.01555325,0.01457322,0.01448048,0.01464255,0.0147053,0.01492748,0.1212184,0.1219549,0.1220736,0.1224565,0.1247127,0.1207196,0.1203349,0.1210064,0.1212654,0.1221781,12,14
0.08696451,0.07989081,0.0829981,0.08172869,0.08422487,0.08193109,0.08654941,0.08334559,0.08755117,0.09560453,6.930916,6.097573,6.179939,6.023137,6.547962,6.423025,6.588782,6.507441,7.005142,7.899706,0.1177363,0.1104316,0.111175,0.1097555,0.1144374,0.1133404,0.1147936,0.1140828,0.118365,0.1256957,-0.005195174,-0.004927649,-0.005321773,-0.004807923,-0.004661203,-0.004580524,-0.004893764,-0.004569833,-0.004142108,-0.00497803,0.01386257,0.01219525,0.01235627,0.01204725,0.0131004,0.01285077,0.01317998,0.01302004,0.01402117,0.01580624,0.2938373,0.2635327,0.2615581,0.203328,0.2497068,0.2466575,0.2629771,0.2586256,0.235911,0.2330908,3.638816,3.760472,3.523163,3.430421,3.688673,3.667879,3.473701,3.601762,3.388729,3.190478,0.8491067,0.8008981,0.801041,0.7582344,0.868752,0.7891805,0.8417833,0.8195886,0.8882558,0.9058673,0.009386889,0.009595576,0.01002082,0.009422132,0.01030815,0.009524189,0.0100613,0.01025383,0.01037285,0.01063701,8.81E-05,9.21E-05,0.000100417,8.88E-05,0.000106258,9.07E-05,0.00010123,0.000105141,0.000107596,0.000113146,0.2950246,0.4703886,0.5524312,0.1513495,0.8392,0.1136257,1.127888,0.7944055,1.306683,1.199885,3.089809,3.998443,4.807055,2.86548,6.455303,2.760983,8.910848,6.427405,10.5164,9.608147,0.01443764,0.01474737,0.01494926,0.01382113,0.01607973,0.01399613,0.01553215,0.01520827,0.01600709,0.01612853,0.000208446,0.000217485,0.00022348,0.000191024,0.000258558,0.000195892,0.000241248,0.000231291,0.000256227,0.000260129,0.4690694,0.581058,0.7556758,0.5017324,0.9535723,0.4459005,0.9718638,0.9217067,1.161673,1.205798,2.92808,3.464511,4.139919,3.065084,4.704713,2.941513,6.205607,5.137196,7.259226,7.232628,0.03138355,0.03107041,0.03204662,0.028804,0.03463896,0.02921721,0.03268127,0.03335493,0.03495236,0.03435273,0.000984927,0.00096537,0.001026986,0.00082967,0.001199858,0.000853645,0.001068065,0.001112552,0.001221667,0.00118011,-0.3396739,-0.3375722,-0.2364461,-0.4793952,-0.4484871,-0.3665386,-0.4307154,-0.4243802,-0.324331,-0.4476977,3.299047,3.175073,3.124834,3.68803,3.368764,3.620605,3.601983,3.040454,3.27738,3.43301,0.08005894,0.08882851,0.08480491,0.08295743,0.1026102,0.09049453,0.08817027,0.09180354,0.09575883,0.09076156,0.006409435,0.007890504,0.007191872,0.006881936,0.01052886,0.008189261,0.007773997,0.008427891,0.009169753,0.00823766,-0.1227208,-0.6203209,-0.3786018,-0.7030957,-0.439015,-0.493025,-0.5300592,-0.5027399,-0.4377801,-0.3725454,2.311133,3.488681,2.585958,3.675765,2.696954,3.058981,3.091358,3.218125,2.89796,2.865659,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.01723607,0.0164056,0.01541356,0.01543435,0.01494355,0.01614649,0.01733385,0.01700881,0.01574262,0.01737237,0.008724577,0.007838081,0.008491428,0.008510375,0.008054461,0.008152902,0.008807302,0.008765879,0.008583664,0.008889303,0.09340544,0.08853294,0.09214895,0.0922517,0.08974665,0.09029342,0.09384723,0.09362627,0.09264806,0.0942831,12,14
0.07078321,0.07284868,0.07307888,0.06690139,0.07654342,0.0685468,0.07927997,0.07152117,0.08179006,0.08660951,5.016759,5.515257,5.12535,4.36938,6.231038,4.836934,6.190944,5.228061,6.865467,7.183799,0.1001675,0.1050263,0.1012457,0.09348133,0.1116337,0.09835583,0.1112739,0.1022552,0.1171791,0.1198649,-0.002133977,-0.002788541,-0.002328476,-0.002228471,-0.002826468,-0.002117162,-0.003111606,-0.002595091,-0.002432023,-0.003410065,0.01004906,0.01104483,0.01026581,0.008751296,0.01247905,0.009688764,0.012397,0.01047033,0.01375252,0.01438474,0.7273428,0.6475467,0.667057,0.4539168,0.8775155,0.6048776,0.7389119,0.7046648,0.5724652,0.6965033,5.230107,5.240736,4.96052,4.745221,5.531077,5.065647,5.0805,5.175752,4.925952,4.836669,0.8341531,0.7927957,0.781222,0.726121,0.8622961,0.7130888,0.8608734,0.8444944,0.9123854,0.9529383,0.01037759,0.01090035,0.01040508,0.01051114,0.01086753,0.0105919,0.01017869,0.01026906,0.01067119,0.01062607,0.000107694,0.000118818,0.000108266,0.000110484,0.000118103,0.000112188,0.000103606,0.000105454,0.000113874,0.000112913,-1.06395,-1.34841,-1.228931,-1.258745,-1.184539,-1.119651,-1.250102,-1.114312,-1.283568,-1.345743,10.59812,11.6412,12.03668,12.5009,10.66086,10.37586,12.29884,11.01497,12.81259,12.72417,0.01685542,0.01760356,0.01689669,0.01701927,0.01749158,0.01687518,0.01675005,0.0171576,0.01743899,0.01720594,0.000284105,0.000309885,0.000285498,0.000289656,0.000305956,0.000284772,0.000280564,0.000294383,0.000304118,0.000296044,-0.7583488,-0.8047915,-0.9046667,-0.9110072,-0.8200495,-0.7498189,-0.8694144,-0.7287945,-0.8794063,-1.092878,6.895243,6.939188,7.609492,7.965683,6.70423,6.667784,7.4765,6.534258,7.737459,7.601789,0.03208641,0.0302278,0.03205029,0.03086635,0.03284417,0.0297053,0.03184777,0.03237061,0.03278363,0.03325862,0.001029538,0.00091372,0.001027221,0.000952732,0.00107874,0.000882405,0.00101428,0.001047856,0.001074766,0.001106136,-0.0847137,-0.2656707,-0.1247773,-0.1302967,-0.2932491,-0.2116696,-0.2621109,-0.07843008,-0.1588417,-0.26672,3.513008,3.923882,3.6827,3.861043,3.9671,3.834661,3.808244,3.391708,3.552384,3.78086,0.07530595,0.07653419,0.07525275,0.08011856,0.07689859,0.07704024,0.07689105,0.07888077,0.08364716,0.08336135,0.005670986,0.005857482,0.005662976,0.006418983,0.005913394,0.005935199,0.005912233,0.006222175,0.006996848,0.006949115,-0.7530119,-0.755972,-0.7953028,-0.7612076,-0.7736346,-0.7885407,-0.7429453,-0.7911737,-0.9854551,-0.9684356,3.278805,3.979696,3.466434,3.73118,3.372397,3.755911,3.499724,3.294337,4.257965,3.941951,0.1953125,0.1953125,0.1953125,0.1953125,0.2441406,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.0211897,0.02126726,0.02094247,0.02042683,0.02179911,0.02131538,0.02149955,0.02115187,0.02048439,0.02371299,0.01164978,0.01132248,0.0123458,0.01233124,0.0133544,0.01201919,0.01194894,0.01170238,0.01199768,0.01387193,0.1079341,0.1064071,0.1111116,0.1110461,0.1155613,0.109632,0.1093112,0.1081775,0.1095339,0.1177791,12,14
0.03812993,0.03645894,0.04035131,0.04191453,0.03963253,0.0373418,0.04496581,0.04082122,0.04598885,0.05291453,1.016683,0.9024828,1.111555,1.188397,1.185699,0.9622621,1.361572,1.170076,1.568388,1.921558,0.04509285,0.04248489,0.04714988,0.04875238,0.04869701,0.0438694,0.05218374,0.04837512,0.05600693,0.06199287,0.001571762,0.002018799,0.000965024,0.001616156,0.000130901,0.000880911,0.001261438,0.000747474,0.000481059,0.000594702,0.002034965,0.001804499,0.002226633,0.002378941,0.002376134,0.001927603,0.002727006,0.002344283,0.00314283,0.003850463,0.1405625,0.2087976,0.1727896,0.1561909,0.2052495,0.226003,0.04688862,0.1402075,0.1241415,-0.02183103,2.128984,1.910891,2.025449,1.849189,2.458866,1.911181,1.968913,2.050636,2.149364,1.892311,0.7867841,0.7642428,0.7276191,0.7069043,0.7981924,0.6984974,0.8372486,0.7905776,0.8298064,0.837096,0.00964422,0.009798039,0.009693213,0.009800232,0.009970704,0.00987612,0.01004382,0.01006839,0.01026928,0.01020729,9.30E-05,9.60E-05,9.40E-05,9.60E-05,9.94E-05,9.75E-05,0.000100878,0.000101372,0.000105458,0.000104189,0.1908865,0.2817107,0.129757,0.02331496,0.1584491,0.04424325,0.1522156,0.04568477,-0.3342687,-0.1828396,2.787953,3.102312,2.860319,3.074544,2.873875,2.967958,3.347533,2.988987,4.978659,4.366226,0.01620491,0.01617764,0.01594712,0.01624245,0.01664883,0.0162566,0.01583871,0.01661897,0.01745065,0.01688913,0.000262599,0.000261716,0.000254311,0.000263817,0.000277184,0.000264277,0.000250865,0.00027619,0.000304525,0.000285243,-0.2313988,-0.2546021,-0.2346557,-0.2135715,-0.2182491,-0.1891505,-0.1860208,-0.2717721,-0.3791305,-0.3386631,2.85612,2.807522,2.851154,2.925921,2.737637,2.961747,2.769414,2.89972,3.614911,3.345063,0.03283736,0.03023581,0.03109151,0.03115121,0.03326426,0.03083282,0.03186696,0.03267723,0.03424537,0.03487903,0.001078292,0.000914204,0.000966682,0.000970398,0.001106511,0.000950663,0.001015503,0.001067801,0.001172746,0.001216547,0.358024,0.2432942,0.2801785,0.341048,0.4530113,0.3919927,0.4333432,0.4591776,0.4931969,0.4257152,3.011707,2.882348,3.229881,3.08407,3.052038,2.974929,2.988249,2.907711,3.600875,3.198339,0.06506012,0.06323843,0.06370594,0.06073534,0.07250993,0.06170225,0.06851952,0.07040866,0.0738083,0.07439313,0.004232819,0.003999099,0.004058447,0.003688782,0.005257689,0.003807168,0.004694924,0.00495738,0.005447665,0.005534338,-0.06224336,-0.09128184,-0.05504228,-0.06793355,0.01513358,-0.02590478,-0.0872415,-0.04642686,-0.08474373,-0.1210899,2.051712,2.146752,2.067374,2.113061,2.09992,2.15338,2.321641,2.299379,2.476083,2.618551,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.3417969,0.02440726,0.02495251,0.02435173,0.02251626,0.02249705,0.0282832,0.02877859,0.02280612,0.02148769,0.02759048,0.009484019,0.01037887,0.0106745,0.01100414,0.009797532,0.0109956,0.01104363,0.009203631,0.007689618,0.01318473,0.09738593,0.1018768,0.1033175,0.1049006,0.09898248,0.1048599,0.1050887,0.09593555,0.08769047,0.1148248,12,14
0.04998896,0.05165211,0.05471548,0.05215333,0.04969487,0.05058236,0.05912582,0.05393611,0.05798778,0.06290646,1.696659,1.885296,2.01948,1.913422,1.680518,1.839536,2.358547,2.047469,2.53224,2.687187,0.0582522,0.06140515,0.06355281,0.06186148,0.05797443,0.06065535,0.06868111,0.0639917,0.07116516,0.07331013,0.003558679,0.003808493,0.00451992,0.003708309,0.004114343,0.004044321,0.004074713,0.003814439,0.003896023,0.004388662,0.003387429,0.003763615,0.004026583,0.003820733,0.003350809,0.003670055,0.004709911,0.004088564,0.00505942,0.005365846,0.2689014,0.3995349,0.1997309,0.321188,0.01513965,0.3279007,0.0336382,0.2072751,0.1507986,-0.009616486,1.847949,2.155574,1.879055,2.135972,1.914529,2.180407,1.921767,2.069369,2.387969,1.91772,0.8326363,0.7912904,0.7975492,0.7559893,0.8151632,0.7599219,0.8633965,0.8210087,0.8812633,0.9196768,0.01199928,0.01249474,0.01283918,0.01239045,0.01180573,0.01221213,0.01188346,0.01231545,0.01307527,0.01276444,0.000143983,0.000156119,0.000164845,0.000153523,0.000139375,0.000149136,0.000141217,0.00015167,0.000170963,0.000162931,2.649647,3.472002,3.625244,3.834502,2.206584,3.731766,2.562318,3.611479,3.965533,3.304479,23.81653,34.30136,36.05593,39.47405,18.94087,38.08397,22.92769,36.87009,40.68072,32.13396,0.02069331,0.02184256,0.02224393,0.02211827,0.02044055,0.02214635,0.02066769,0.02235672,0.02305984,0.02243779,0.000428213,0.000477097,0.000494792,0.000489218,0.000417816,0.000490461,0.000427153,0.000499823,0.000531756,0.000503454,0.7300536,1.067523,1.203507,1.162174,0.5401257,0.9929861,0.6640005,0.9514956,1.232847,1.067417,13.10495,17.03966,18.095,17.89407,10.663,16.72864,12.36944,16.14013,19.15879,15.23027,0.03943475,0.03926622,0.04043072,0.04014809,0.03908232,0.0402272,0.03795877,0.04121359,0.04211665,0.04203222,0.0015551,0.001541836,0.001634643,0.001611869,0.001527428,0.001618228,0.001440868,0.00169856,0.001773813,0.001766708,-0.1686779,0.05878518,0.126519,0.03262142,-0.02223306,0.07966022,0.2538193,0.1617824,0.1404324,0.02061287,4.470272,4.943769,5.110678,5.013086,3.747983,4.728952,3.733636,4.410335,5.334748,4.819684,0.08448752,0.08694779,0.09015996,0.09288465,0.08688926,0.09249665,0.08866309,0.09720712,0.0936287,0.09488818,0.007138141,0.007559917,0.008128818,0.008627558,0.007549743,0.00855563,0.007861144,0.009449223,0.008766333,0.009003766,-0.3068048,0.09873578,0.02742313,0.02165701,-0.5052148,-0.04707162,-0.1746165,-0.157388,-0.06190947,-0.3687496,3.021548,3.7517,3.625882,3.277062,2.919126,3.040493,3.081772,2.927606,3.815037,3.191921,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.0202929,0.0158079,0.01767388,0.01710359,0.01688812,0.01856836,0.01954934,0.0190741,0.01909199,0.01838808,0.007029816,0.005189936,0.006026821,0.006275262,0.005685089,0.005929382,0.0066389,0.006939978,0.006729055,0.006140712,0.083844,0.07204121,0.0776326,0.07921655,0.07539953,0.07700248,0.08147945,0.08330653,0.08203082,0.0783627,12,14
0.06641009,0.06194534,0.06925052,0.06103541,0.06921243,0.05581805,0.0727036,0.06292178,0.07255091,0.07719184,3.652878,3.277599,4.01091,3.152689,3.755586,2.521968,4.020697,3.127436,4.571256,4.55057,0.08547371,0.08096417,0.08956461,0.07940642,0.08666701,0.07102067,0.08967382,0.07908775,0.09561648,0.09539989,0.001282598,0.001158816,0.0013723,0.000665733,0.002133645,0.001819781,0.001859897,0.001718322,0.001753786,0.002413297,0.007318748,0.006566989,0.008036009,0.006317571,0.007521662,0.005050726,0.008054042,0.006264449,0.009157751,0.009113543,0.5267115,0.5331034,0.5359191,0.5424011,0.4266689,0.3397099,0.2942802,0.3672481,0.4409066,0.2672775,3.474899,3.777819,3.607377,3.714116,3.155711,3.232971,2.786716,2.979051,3.472332,2.757131,1.04681,1.004617,1.073707,0.9809407,1.069008,0.9228737,1.0512,1.018726,1.114236,1.122111,0.01035509,0.01033798,0.01072214,0.01046532,0.01066148,0.01017309,0.01036171,0.0105515,0.01051184,0.01071779,0.000107228,0.000106874,0.000114964,0.000109523,0.000113667,0.000103492,0.000107365,0.000111334,0.000110499,0.000114871,0.1290522,0.127873,-0.05022535,0.07267901,0.1568886,0.04398711,0.1121564,0.113858,0.08191577,0.1253228,3.10613,3.0508,3.299691,3.113654,2.964083,2.805783,3.079776,3.100141,3.153734,3.05613,0.01572466,0.0155357,0.01612917,0.01578203,0.01602806,0.01578854,0.01587293,0.0157145,0.01591317,0.0165288,0.000247265,0.000241358,0.00026015,0.000249072,0.000256899,0.000249278,0.00025195,0.000246946,0.000253229,0.000273201,0.2862189,0.2417999,0.177577,0.2927818,0.4666761,0.2118446,0.2256413,0.2589239,0.3104076,0.2474038,3.920824,3.955614,3.954507,4.026106,4.12844,4.193501,3.829467,4.143218,4.254121,3.749866,0.03497713,0.03382064,0.03536784,0.03479869,0.03516883,0.03484331,0.03538956,0.03568425,0.03619104,0.03731358,0.001223399,0.001143835,0.001250884,0.001210949,0.001236846,0.001214056,0.001252421,0.001273366,0.001309791,0.001392303,-0.2855482,-0.4451077,-0.2221384,-0.3172707,-0.2849698,-0.3954342,-0.299659,-0.3627993,-0.3219143,-0.2861218,2.656059,2.766946,2.69717,2.632399,2.638765,2.63763,2.689578,2.71567,2.654159,2.634265,0.04857717,0.04471542,0.0473215,0.04310223,0.05462946,0.04680969,0.05729091,0.05254522,0.05528748,0.05868327,0.002359741,0.001999468,0.002239324,0.001857802,0.002984377,0.002191147,0.003282249,0.002761,0.003056706,0.003443726,-0.05623044,0.1231501,0.09627565,0.03237065,0.123963,0.1049962,0.281355,0.07290832,0.09765198,0.2670783,2.362366,2.387173,2.552226,2.453319,2.447971,2.17692,2.624705,2.334403,2.382427,2.458618,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.01867272,0.01490118,0.016866,0.01675511,0.01553154,0.01661646,0.01796017,0.01728508,0.01801293,0.01667145,0.007263773,0.005766617,0.006497353,0.00690729,0.005901481,0.007040806,0.007669435,0.007347319,0.007781787,0.006643136,0.08522777,0.07593825,0.08060616,0.08311011,0.0768211,0.08390951,0.08757531,0.0857165,0.08821444,0.08150543,12,14
0.07615507,0.07412587,0.07742849,0.06947783,0.08145518,0.07409801,0.0860425,0.07755747,0.08381108,0.09178421,5.379613,5.019341,5.395952,4.218213,6.12094,5.080068,7.050524,5.851942,7.07275,8.021295,0.1037267,0.1001932,0.1038841,0.09185002,0.110643,0.1007975,0.1187478,0.1081845,0.1189349,0.1266593,-0.001822475,-0.002541288,-0.001289113,-0.001549667,-0.001913393,-0.002839924,-0.002191945,-0.001240851,-0.001701758,-0.001217794,0.01077746,0.01005233,0.01081187,0.008450926,0.01226274,0.01017242,0.01412449,0.0117258,0.01417095,0.01607325,0.6188337,0.6396542,0.5440416,0.6177666,0.6230362,0.5494135,0.6508012,0.6663723,0.69853,0.6095256,3.952832,4.001715,3.793484,3.656314,4.063936,4.022498,4.207272,4.226787,4.48225,4.158069,0.9243517,0.9258887,0.9485941,0.8653957,0.933285,0.8872813,1.070933,0.9895561,1.047365,1.068603,0.009442942,0.009919884,0.009676191,0.009568703,0.009971953,0.009679256,0.01007442,0.009688292,0.009976465,0.009951787,8.92E-05,9.84E-05,9.36E-05,9.16E-05,9.94E-05,9.37E-05,0.000101494,9.39E-05,9.95E-05,9.90E-05,0.1619483,0.1245734,0.1515207,0.1853888,0.1709841,0.1807189,0.1384236,0.1367449,0.06872703,0.06206739,2.974356,2.894612,2.886365,2.89105,2.926565,2.955816,2.953675,2.898498,3.127353,2.93143,0.01734675,0.0176511,0.01757815,0.0173455,0.01808977,0.01754629,0.01777788,0.01810103,0.01850481,0.01818318,0.00030091,0.000311561,0.000308991,0.000300866,0.00032724,0.000307872,0.000316053,0.000327647,0.000342428,0.000330628,0.08775131,0.06574553,0.04534203,0.01643738,-0.008306815,0.05774029,0.02585807,0.06266907,0.1416908,0.05160006,2.840389,2.665831,2.711593,2.772176,2.687168,2.703725,2.652671,2.659232,2.836067,2.732226,0.03416352,0.03294667,0.03505077,0.03393336,0.03516816,0.03377779,0.03442642,0.03567143,0.03527458,0.03730919,0.001167146,0.001085483,0.001228556,0.001151473,0.0012368,0.001140939,0.001185178,0.001272451,0.001244296,0.001391976,-0.1602434,-0.1094767,-0.1607357,-0.1481545,-0.1714703,-0.1109042,-0.0962493,-0.1417285,-0.1327437,-0.1303342,2.74639,3.226625,2.639218,2.88162,2.86938,3.100051,2.865389,2.741111,2.747232,2.593722,0.07995169,0.07661981,0.08204955,0.07664386,0.0859804,0.07829657,0.08401377,0.08385669,0.08359878,0.08300755,0.006392272,0.005870595,0.006732129,0.005874281,0.007392629,0.006130352,0.007058314,0.007031945,0.006988757,0.006890253,-0.4574526,-0.727167,-0.5872171,-0.6975632,-0.703906,-0.7700359,-0.6475485,-0.5551105,-0.5332652,-0.6311877,2.877188,2.964184,2.991668,3.079117,3.033971,2.968323,2.830915,2.820436,2.828394,3.304398,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.1953125,0.02047858,0.01742075,0.01759018,0.01854487,0.01787475,0.01760072,0.01938778,0.01830346,0.01869423,0.01795364,0.009689692,0.008129627,0.008420639,0.008640824,0.007942637,0.008856934,0.009671208,0.008865868,0.009042357,0.008204104,0.09843623,0.09016445,0.09176404,0.09295603,0.08912148,0.09411129,0.0983423,0.09415874,0.09509131,0.09057651,12,14
